,SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
9698,C01IRBUX3:,2019-06-15,1000 Inputs,1003 Computer Speakers,2350.88,112.0,6.2
9699,C01IRBUX3:,2019-06-16,1000 Inputs,1003 Computer Speakers,453.82,18.0,4.84
9700,C01IRBUX3:,2019-06-17,1000 Inputs,1003 Computer Speakers,374.85,15.0,3.42
9701,C01IRBUX3:,2019-06-18,1000 Inputs,1003 Computer Speakers,203.92,8.0,5.29
9702,C01IRBUX3:,2019-06-19,1000 Inputs,1003 Computer Speakers,149.94,6.0,5.12
9703,C01IRBUX3:,2019-06-20,1000 Inputs,1003 Computer Speakers,49.98,2.0,27.44
9704,C01IRBUX3:,2019-06-21,1000 Inputs,1003 Computer Speakers,0.0,0.0,100.0
9705,C01IRBUX3:,2019-06-22,1000 Inputs,1003 Computer Speakers,0.0,0.0,100.06
9706,C01IRBUX3:,2019-06-23,1000 Inputs,1003 Computer Speakers,0.0,0.0,100.0
9707,C01IRBUX3:,2019-06-24,1000 Inputs,1003 Computer Speakers,24.99,1.0,4.35
9708,C01IRBUX3:,2019-06-25,1000 Inputs,1003 Computer Speakers,2148.28,86.0,10.24
9709,C01IRBUX3:,2019-06-26,1000 Inputs,1003 Computer Speakers,1698.66,68.0,6.82
9710,C01IRBUX3:,2019-06-27,1000 Inputs,1003 Computer Speakers,1895.65,76.0,4.76
9711,C01IRBUX3:,2019-06-28,1000 Inputs,1003 Computer Speakers,822.7,33.0,7.62
9712,C01IRBUX3:,2019-06-29,1000 Inputs,1003 Computer Speakers,307.89,13.0,5.59
9713,C01IRBUX3:,2019-06-30,1000 Inputs,1003 Computer Speakers,340.97,15.0,7.03
9714,C01IRBUX3:,2019-07-01,1000 Inputs,1003 Computer Speakers,2580.72,111.0,8.64
9715,C01IRBUX3:,2019-07-02,1000 Inputs,1003 Computer Speakers,190.73,8.0,4.07
9716,C01IRBUX3:,2019-07-03,1000 Inputs,1003 Computer Speakers,192.22,8.0,5.26
9717,C01IRBUX3:,2019-07-04,1000 Inputs,1003 Computer Speakers,139.53,6.0,6.21
9718,C01IRBUX3:,2019-07-05,1000 Inputs,1003 Computer Speakers,191.13,8.0,5.9
9719,C01IRBUX3:,2019-07-06,1000 Inputs,1003 Computer Speakers,471.01,20.0,7.82
9720,C01IRBUX3:,2019-07-07,1000 Inputs,1003 Computer Speakers,222.87,9.0,5.04
9721,C01IRBUX3:,2019-07-08,1000 Inputs,1003 Computer Speakers,190.78,8.0,5.93
9722,C01IRBUX3:,2019-07-09,1000 Inputs,1003 Computer Speakers,139.14,6.0,6.66
9723,C01IRBUX3:,2019-07-10,1000 Inputs,1003 Computer Speakers,116.39,5.0,3.75
9724,C01IRBUX3:,2019-07-11,1000 Inputs,1003 Computer Speakers,120.95,5.0,5.44
9725,C01IRBUX3:,2019-07-12,1000 Inputs,1003 Computer Speakers,47.0,2.0,5.15
9726,C01IRBUX3:,2019-07-13,1000 Inputs,1003 Computer Speakers,70.76,3.0,3.31
9727,C01IRBUX3:,2019-07-14,1000 Inputs,1003 Computer Speakers,24.99,1.0,4.77
9728,C01IRBUX3:,2019-07-15,1000 Inputs,1003 Computer Speakers,1724.31,69.0,2.92
9729,C01IRBUX3:,2019-07-16,1000 Inputs,1003 Computer Speakers,684.3,29.0,6.22
9730,C01IRBUX3:,2019-07-17,1000 Inputs,1003 Computer Speakers,124.95,5.0,6.32
9731,C01IRBUX3:,2019-07-18,1000 Inputs,1003 Computer Speakers,49.98,2.0,5.69
9732,C01IRBUX3:,2019-07-19,1000 Inputs,1003 Computer Speakers,677.19,29.0,8.17
9733,C01IRBUX3:,2019-07-20,1000 Inputs,1003 Computer Speakers,132.76,6.0,6.25
9734,C01IRBUX3:,2019-07-21,1000 Inputs,1003 Computer Speakers,142.74,6.0,4.49
9735,C01IRBUX3:,2019-07-22,1000 Inputs,1003 Computer Speakers,66.31,3.0,6.33
9736,C01IRBUX3:,2019-07-23,1000 Inputs,1003 Computer Speakers,23.28,1.0,5.92
9737,C01IRBUX3:,2019-07-24,1000 Inputs,1003 Computer Speakers,177.67,8.0,7.49
9738,C01IRBUX3:,2019-07-25,1000 Inputs,1003 Computer Speakers,308.86,14.0,5.33
9739,C01IRBUX3:,2019-07-26,1000 Inputs,1003 Computer Speakers,242.97,11.0,4.55
9740,C01IRBUX3:,2019-07-27,1000 Inputs,1003 Computer Speakers,262.43,12.0,4.09
9741,C01IRBUX3:,2019-07-28,1000 Inputs,1003 Computer Speakers,451.45,22.0,5.37
9742,C01IRBUX3:,2019-07-29,1000 Inputs,1003 Computer Speakers,568.75,26.0,5.12
9743,C01IRBUX3:,2019-07-30,1000 Inputs,1003 Computer Speakers,1098.64,51.0,5.93
9744,C01IRBUX3:,2019-07-31,1000 Inputs,1003 Computer Speakers,1304.74,60.0,8.12
9745,C01IRBUX3:,2019-08-01,1000 Inputs,1003 Computer Speakers,267.12,12.0,3.43
9746,C01IRBUX3:,2019-08-02,1000 Inputs,1003 Computer Speakers,241.56,11.0,3.99
9747,C01IRBUX3:,2019-08-03,1000 Inputs,1003 Computer Speakers,225.3,10.0,3.34
9748,C01IRBUX3:,2019-08-04,1000 Inputs,1003 Computer Speakers,225.3,10.0,3.3
9749,C01IRBUX3:,2019-08-05,1000 Inputs,1003 Computer Speakers,225.3,10.0,5.93
9750,C01IRBUX3:,2019-08-06,1000 Inputs,1003 Computer Speakers,158.25,7.0,6.22
9751,C01IRBUX3:,2019-08-07,1000 Inputs,1003 Computer Speakers,317.26,14.0,6.03
9752,C01IRBUX3:,2019-08-08,1000 Inputs,1003 Computer Speakers,183.92,8.0,6.71
9753,C01IRBUX3:,2019-08-09,1000 Inputs,1003 Computer Speakers,313.33,13.0,4.32
9754,C01IRBUX3:,2019-08-10,1000 Inputs,1003 Computer Speakers,311.87,13.0,3.43
9755,C01IRBUX3:,2019-08-11,1000 Inputs,1003 Computer Speakers,367.11,17.0,5.53
9756,C01IRBUX3:,2019-08-12,1000 Inputs,1003 Computer Speakers,282.4,12.0,5.39
9757,C01IRBUX3:,2019-08-13,1000 Inputs,1003 Computer Speakers,149.94,6.0,5.67
9758,C01IRBUX3:,2019-08-14,1000 Inputs,1003 Computer Speakers,449.82,18.0,3.58
9759,C01IRBUX3:,2019-08-15,1000 Inputs,1003 Computer Speakers,290.83,13.0,5.54
9760,C01IRBUX3:,2019-08-16,1000 Inputs,1003 Computer Speakers,378.7,18.0,4.45
9761,C01IRBUX3:,2019-08-17,1000 Inputs,1003 Computer Speakers,225.87,10.0,3.17
9762,C01IRBUX3:,2019-08-18,1000 Inputs,1003 Computer Speakers,317.26,14.0,3.06
9763,C01IRBUX3:,2019-08-19,1000 Inputs,1003 Computer Speakers,384.85,17.0,5.33
9764,C01IRBUX3:,2019-08-20,1000 Inputs,1003 Computer Speakers,225.9,10.0,4.55
9765,C01IRBUX3:,2019-08-21,1000 Inputs,1003 Computer Speakers,248.49,11.0,5.71
9766,C01IRBUX3:,2019-08-22,1000 Inputs,1003 Computer Speakers,225.9,10.0,5.2
9767,C01IRBUX3:,2019-08-23,1000 Inputs,1003 Computer Speakers,359.78,16.0,6.41
9768,C01IRBUX3:,2019-08-24,1000 Inputs,1003 Computer Speakers,291.18,13.0,5.43
9769,C01IRBUX3:,2019-08-25,1000 Inputs,1003 Computer Speakers,158.13,7.0,5.37
9770,C01IRBUX3:,2019-08-26,1000 Inputs,1003 Computer Speakers,158.13,7.0,7.23
9771,C01IRBUX3:,2019-08-27,1000 Inputs,1003 Computer Speakers,158.13,7.0,5.41
9772,C01IRBUX3:,2019-08-28,1000 Inputs,1003 Computer Speakers,313.48,14.0,6.58
9773,C01IRBUX3:,2019-08-29,1000 Inputs,1003 Computer Speakers,748.5,37.0,6.3
9774,C01IRBUX3:,2019-08-30,1000 Inputs,1003 Computer Speakers,168.75,8.0,6.67
9775,C01IRBUX3:,2019-08-31,1000 Inputs,1003 Computer Speakers,87.96,4.0,5.4
9776,C01JSHF992,2019-06-14,1000 Inputs,1002 Mice,0.0,0.0,0.0
9777,D21J9KN6Y6,2019-05-01,5600 Video Components,5610 A/V Remote Controls,27.99,1.0,0.0
9778,D21J9KN6Y6,2019-05-02,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9779,D21J9KN6Y6,2019-05-03,5600 Video Components,5610 A/V Remote Controls,16.99,1.0,0.0
9780,D21J9KN6Y6,2019-05-04,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9781,D21J9KN6Y6,2019-05-05,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9782,D21J9KN6Y6,2019-05-06,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9783,D21J9KN6Y6,2019-05-07,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9784,D21J9KN6Y6,2019-05-08,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9785,D21J9KN6Y6,2019-05-09,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9786,D21J9KN6Y6,2019-05-10,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9787,D21J9KN6Y6,2019-05-11,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9788,D21J9KN6Y6,2019-05-12,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9789,D21J9KN6Y6,2019-05-13,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9790,D21J9KN6Y6,2019-05-14,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9791,D21J9KN6Y6,2019-05-15,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9792,D21J9KN6Y6,2019-05-16,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9793,D21J9KN6Y6,2019-05-17,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9794,D21J9KN6Y6,2019-05-18,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9795,D21J9KN6Y6,2019-05-19,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9796,D21J9KN6Y6,2019-05-20,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9797,D21J9KN6Y6,2019-05-21,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9798,D21J9KN6Y6,2019-05-22,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9799,D21J9KN6Y6,2019-05-23,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9800,D21J9KN6Y6,2019-05-24,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9801,D21J9KN6Y6,2019-05-25,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9802,D21J9KN6Y6,2019-05-26,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9803,D21J9KN6Y6,2019-05-27,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9804,D21J9KN6Y6,2019-05-28,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9805,D21J9KN6Y6,2019-05-29,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9806,D21J9KN6Y6,2019-05-30,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9807,D21J9KN6Y6,2019-05-31,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9808,D21J9KN6Y6,2019-06-01,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9809,D21J9KN6Y6,2019-06-02,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9810,D21J9KN6Y6,2019-06-03,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9811,D21J9KN6Y6,2019-06-04,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9812,D21J9KN6Y6,2019-06-05,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9813,D21J9KN6Y6,2019-06-06,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9814,D21J9KN6Y6,2019-06-07,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9815,D21J9KN6Y6,2019-06-08,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9816,D21J9KN6Y6,2019-06-09,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9817,D21J9KN6Y6,2019-06-10,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9818,D21J9KN6Y6,2019-06-11,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9819,D21J9KN6Y6,2019-06-12,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9820,D21J9KN6Y6,2019-06-13,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9821,D21J9KN6Y6,2019-06-14,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9822,D21J9KN6Y6,2019-06-15,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9823,D21J9KN6Y6,2019-06-16,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9824,D21J9KN6Y6,2019-06-17,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9825,D21J9KN6Y6,2019-06-18,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9826,D21J9KN6Y6,2019-06-19,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9827,D21J9KN6Y6,2019-06-20,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9828,D21J9KN6Y6,2019-06-21,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9829,D21J9KN6Y6,2019-06-22,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9830,D21J9KN6Y6,2019-06-23,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9831,D21J9KN6Y6,2019-06-24,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9832,D21J9KN6Y6,2019-06-25,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9833,D21J9KN6Y6,2019-06-26,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9834,D21J9KN6Y6,2019-06-27,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9835,D21J9KN6Y6,2019-06-28,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9836,D21J9KN6Y6,2019-06-29,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9837,D21J9KN6Y6,2019-06-30,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9838,D21J9KN6Y6,2019-07-01,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9839,D21J9KN6Y6,2019-07-02,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9840,D21J9KN6Y6,2019-07-03,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9841,D21J9KN6Y6,2019-07-04,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9842,D21J9KN6Y6,2019-07-05,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9843,D21J9KN6Y6,2019-07-06,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9844,D21J9KN6Y6,2019-07-07,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9845,D21J9KN6Y6,2019-07-08,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9846,D21J9KN6Y6,2019-07-09,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9847,D21J9KN6Y6,2019-07-10,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9848,D21J9KN6Y6,2019-07-11,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9849,D21J9KN6Y6,2019-07-12,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9850,D21J9KN6Y6,2019-07-13,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9851,D21J9KN6Y6,2019-07-14,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9852,D21J9KN6Y6,2019-07-15,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9853,D21J9KN6Y6,2019-07-16,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9854,D21J9KN6Y6,2019-07-17,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9855,D21J9KN6Y6,2019-07-18,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9856,D21J9KN6Y6,2019-07-19,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9857,D21J9KN6Y6,2019-07-20,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9858,D21J9KN6Y6,2019-07-21,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9859,D21J9KN6Y6,2019-07-22,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9860,D21J9KN6Y6,2019-07-23,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9861,D21J9KN6Y6,2019-07-24,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9862,D21J9KN6Y6,2019-07-25,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9863,D21J9KN6Y6,2019-07-26,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9864,D21J9KN6Y6,2019-07-27,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9865,D21J9KN6Y6,2019-07-28,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9866,D21J9KN6Y6,2019-07-29,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9867,D21J9KN6Y6,2019-07-30,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9868,D21J9KN6Y6,2019-07-31,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9869,D21J9KN6Y6,2019-08-01,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9870,D21J9KN6Y6,2019-08-02,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9871,D21J9KN6Y6,2019-08-03,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9872,D21J9KN6Y6,2019-08-04,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9873,D21J9KN6Y6,2019-08-05,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9874,D21J9KN6Y6,2019-08-06,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9875,D21J9KN6Y6,2019-08-07,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9876,D21J9KN6Y6,2019-08-08,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9877,D21J9KN6Y6,2019-08-09,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9878,D21J9KN6Y6,2019-08-10,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9879,D21J9KN6Y6,2019-08-11,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9880,D21J9KN6Y6,2019-08-12,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9881,D21J9KN6Y6,2019-08-13,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9882,D21J9KN6Y6,2019-08-14,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9883,D21J9KN6Y6,2019-08-15,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9884,D21J9KN6Y6,2019-08-16,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9885,D21J9KN6Y6,2019-08-17,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9886,D21J9KN6Y6,2019-08-18,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9887,D21J9KN6Y6,2019-08-19,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9888,D21J9KN6Y6,2019-08-20,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9889,D21J9KN6Y6,2019-08-21,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9890,D21J9KN6Y6,2019-08-22,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9891,D21J9KN6Y6,2019-08-23,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9892,D21J9KN6Y6,2019-08-24,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9893,D21J9KN6Y6,2019-08-25,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9894,D21J9KN6Y6,2019-08-26,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9895,D21J9KN6Y6,2019-08-27,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9896,D21J9KN6Y6,2019-08-28,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9897,D21J9KN6Y6,2019-08-29,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9898,D21J9KN6Y6,2019-08-30,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9899,D21J9KN6Y6,2019-08-31,5600 Video Components,5610 A/V Remote Controls,0.0,0.0,0.0
9900,D22KAZIU6A,2019-05-05,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,0.0
9901,D22KAZIU6A,2019-05-06,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,0.0
9902,D22KAZIU6A,2019-06-29,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,
9903,D22KAZIU6A,2019-06-30,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,
9904,D22KAZIU6A,2019-07-01,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,
9905,D22KAZIU6A,2019-07-02,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,
9906,D22KAZIU6A,2019-07-03,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,
9907,C22LA\IV5D,2019-06-08,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,0.0
9908,C22LA\IV5D,2019-06-09,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,0.0
9909,C22LA\IV5D,2019-06-10,1500 Tablet Accessories,1504 Tablet Stands and Docks,0.0,0.0,
9910,D20JUJF[UO,2019-05-01,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2010.01,85.0,4.48
9911,D20JUJF[UO,2019-05-02,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2835.45,125.0,2.83
9912,D20JUJF[UO,2019-05-03,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2550.07,113.0,4.82
9913,D20JUJF[UO,2019-05-04,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1150.62,48.0,8.74
9914,D20JUJF[UO,2019-05-05,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1323.8,55.0,4.17
9915,D20JUJF[UO,2019-05-06,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2022.33,87.0,5.74
9916,D20JUJF[UO,2019-05-07,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2701.87,118.0,6.9
9917,D20JUJF[UO,2019-05-08,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3346.1,150.0,5.86
9918,D20JUJF[UO,2019-05-09,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3077.61,134.0,5.02
9919,D20JUJF[UO,2019-05-10,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1708.36,74.0,7.2
9920,D20JUJF[UO,2019-05-11,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1181.27,52.0,7.37
9921,D20JUJF[UO,2019-05-12,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1292.87,57.0,6.53
9922,D20JUJF[UO,2019-05-13,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2491.77,113.0,5.69
9923,D20JUJF[UO,2019-05-14,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3305.38,150.0,3.87
9924,D20JUJF[UO,2019-05-15,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,4019.54,186.0,6.0
9925,D20JUJF[UO,2019-05-16,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2825.31,129.0,7.48
9926,D20JUJF[UO,2019-05-17,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2147.27,97.0,4.8
9927,D20JUJF[UO,2019-05-18,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1352.84,60.0,7.62
9928,D20JUJF[UO,2019-05-19,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1673.8,74.0,6.69
9929,D20JUJF[UO,2019-05-20,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2374.57,107.0,7.82
9930,D20JUJF[UO,2019-05-21,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2512.88,112.0,6.05
9931,D20JUJF[UO,2019-05-22,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3595.89,167.0,7.47
9932,D20JUJF[UO,2019-05-23,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2539.16,114.0,5.29
9933,D20JUJF[UO,2019-05-24,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2972.65,135.0,3.05
9934,D20JUJF[UO,2019-05-25,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1381.86,62.0,7.24
9935,D20JUJF[UO,2019-05-26,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1537.42,68.0,8.74
9936,D20JUJF[UO,2019-05-27,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2102.93,93.0,7.54
9937,D20JUJF[UO,2019-05-28,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2246.41,101.0,6.74
9938,D20JUJF[UO,2019-05-29,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2676.35,121.0,6.51
9939,D20JUJF[UO,2019-05-30,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3307.25,150.0,7.19
9940,D20JUJF[UO,2019-05-31,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2684.53,118.0,6.29
9941,D20JUJF[UO,2019-06-01,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1686.94,70.0,3.71
9942,D20JUJF[UO,2019-06-02,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1706.93,71.0,5.03
9943,D20JUJF[UO,2019-06-03,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3916.68,168.0,6.81
9944,D20JUJF[UO,2019-06-04,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2984.79,129.0,6.47
9945,D20JUJF[UO,2019-06-05,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3098.59,133.0,6.9
9946,D20JUJF[UO,2019-06-06,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3331.17,144.0,7.52
9947,D20JUJF[UO,2019-06-07,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3057.04,136.0,6.88
9948,D20JUJF[UO,2019-06-08,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1686.94,70.0,4.98
9949,D20JUJF[UO,2019-06-09,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1545.85,64.0,6.03
9950,D20JUJF[UO,2019-06-10,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3405.74,149.0,6.0
